V11, V05, V04, V07, V06, V01, V00, V03, V24, V28, V09, V08, V23, V22, V21, V20, V27, V26, V18, V19, V25, V12, V13, V10, V02, V16, V17, V14, V15
209.166989716, 161.444204011, 138.639002479, 96.5463386977, 140.011949894, 33.495032305, 77.9752562763, 108.021357263, 430.965618291, 183.916507293, 408.932073928, 926.424787773, 105.288963418, 64.3781646099, 158.042341331, 128.804949883, 144.791735934, 418.936463599, 144.131095517, 997.592074327, 110.252122813, 138.21605482, 127.503215514, 100.985152542, 116.178783481, 132.738053729, 146.200825727, 134.292664524, 131.211920301
165.753992886, 150.813367916, 124.636944054, 85.2343536132, 43.2499505193, 72.5760705256, 139.759359485, 93.6016404718, 428.179910399, 149.609931718, 264.702488348, 646.013517559, 124.703151391, 93.9924242386, 146.102605159, 255.12964092, 145.87801703, 935.400023964, 223.389805378, 355.752080483, 107.576371667, 146.286626687, 138.980291869, 93.8418249523, 146.854092742, 466.72153031, 154.803170719, 134.334611809, 111.701342613
178.459392597, 122.026260192, 138.811105801, 104.069733489, 86.8175206782, 98.9495002956, 96.2406318592, 60.7030359319, 63.1338551149, 185.196961417, 144.759641154, 312.448011407, 115.055028486, 105.426359976, 165.292667126, 219.724364552, 137.973848635, 455.630992406, 148.992389202, 176.54173648, 127.918155229, 136.262526152, 150.564957261, 90.5440285897, 126.421722451, 298.954342387, 114.008003521, 65.2232191249, 116.149870655
186.042458316, 154.16540789, 146.39840007, 107.726108981, 116.143977241, 15.5228911291, 115.177958973, 116.09068706, 756.040950059, 145.032625661, 219.571812284, 836.554379599, 141.950377069, 90.4310936875, 151.697313365, 233.858207427, 98.5104391599, 179.399922191, 239.971275586, 497.230115926, 104.546759288, 148.757184805, 137.859039895, 99.0077632384, 132.36270164, 473.585098714, 118.358483187, 80.4439174117, 97.8559082315
101.78135024, 144.899278326, 129.298141231, 93.1040392249, 121.513110807, 106.249167304, 93.7273745244, 101.865377543, 71.3717992435, 159.231817406, 431.075139428, 512.538966149, 78.4292262503, 67.6782824172, 151.125373217, 154.422337752, 118.965612851, 811.765465941, 108.702738822, 385.610121473, 108.76468669, 132.294086525, 171.606953216, 104.226651653, 104.787520938, 159.767679975, 132.787672128, 142.467969833, 130.169600603
147.973907622, 149.975812391, 120.151253109, 98.8754380599, 90.5744690565, 68.1799498175, 86.5280619712, 118.051174014, 806.424345166, 189.985481263, 279.777074869, 288.430573995, 147.729711284, 92.0992333176, 141.984022952, 180.314959961, 117.29909395, 480.570052747, 212.964636966, 430.144664945, 77.1513320883, 133.167262272, 149.609881071, 80.4093917535, 115.61297116, 271.407529276, 157.901806018, 50.3363593383, 126.300937225
139.752952394, 112.049977068, 130.141992623, 113.724977865, 70.3893453354, 86.2758597031, 59.6661016384, 103.36962909, 542.364146085, 163.405334628, 184.266128135, 314.95655879, 140.187363468, 51.9002285824, 115.361310989, 165.26965359, 146.818788696, 2.58803945196, 144.202756917, 444.864483842, 101.394888974, 119.389048572, 139.237145451, 111.625528592, 138.727064147, 320.65781607, 144.41274139, 126.42206972, 121.970995866
164.868965637, 120.510559612, 118.923338158, 97.8668760682, 85.7537025242, 115.1051611, 98.4770704127, 96.6072301952, 146.638850421, 122.732434801, 294.858365264, 108.300183912, 147.05783185, 101.1569888, 126.980710344, 256.76484455, 118.789679051, 86.5520037852, 148.743319761, 242.48093257, 105.976166151, 139.007487436, 142.688067343, 108.816958862, 116.590911144, 262.949707986, 146.286479035, 141.268316915, 97.9792511475
151.138375967, 145.816823192, 129.548022583, 95.1455395685, 94.3697857141, 38.645603693, 59.0939629324, 113.014578836, 999.349893938, 170.182941476, 381.877709057, 859.477948184, 100.29524095, 64.1517684613, 165.887335929, 146.364140802, 54.4452975136, 592.371625865, 149.943029321, 528.714116617, 76.4361029326, 160.353595037, 145.345569078, 119.169902144, 109.70509922, 191.292132965, 141.75811306, 123.278679197, 121.774353788
101.144923519, 160.402075355, 130.793136801, 85.058316446, 107.013805381, 105.533204919, 123.491380409, 115.901866578, 199.85993799, 140.828649827, 233.533768631, 742.731550495, 149.620700217, 97.7580274155, 130.61098081, 180.207760741, 139.196616852, 104.037671522, 181.461205207, 335.472272756, 115.348420407, 130.397223371, 139.093003533, 94.0269377295, 98.2155143788, 206.788349028, 142.463696686, 150.678368996, 119.943882922
116.171863518, 135.504472081, 111.441880193, 97.4393116321, 190.231598573, 39.252562675, 98.2264914618, 93.5404337282, 305.308001501, 179.336399579, 146.371254273, 89.8416313122, 144.833555046, 70.9026304466, 147.622722078, 224.949234069, 75.0626145931, 433.979862112, 240.632292833, 703.56113302, 115.588328462, 126.58728553, 161.554127201, 108.486835004, 132.555068523, 445.870440952, 124.86278348, 103.895975775, 113.510730559
137.533599227, 160.301804187, 137.767226011, 91.2817496167, 119.672966561, 93.3948659775, 107.07463763, 87.7959930363, 653.485134551, 180.168157988, 215.063896574, 503.750292191, 117.278534263, 11.7113754176, 145.298624809, 142.067660133, 114.393893879, 851.126938202, 129.584790758, 166.232049675, 104.104469277, 133.417225784, 159.870836732, 105.222363434, 109.571545871, 434.804395227, 149.515870548, 140.618693701, 96.1157131307
150.592689964, 144.007857769, 88.6541798518, 104.529618821, 137.151393609, 62.5511463351, 47.1437462524, 81.6668977538, 345.914535872, 140.497714945, 98.130019063, 923.982486909, 166.278943218, 35.2782200904, 132.249862282, 151.814737655, 148.027702937, 380.711243605, 244.318351909, 242.03187806, 96.3391424904, 124.92360862, 152.724392288, 107.230713052, 116.746751969, 360.010556608, 142.012585608, 130.658970279, 149.648332825
149.736977743, 146.011657072, 172.14725054, 126.642676024, 106.919133284, 41.592596738, 92.0980333438, 105.63039507, 473.777279959, 160.147282263, 112.16078806, 815.385245503, 132.789774717, 53.7881994422, 105.66322385, 191.733800446, 160.000038556, 933.882956794, 141.822280956, 728.791515087, 121.969636429, 125.108487653, 121.098138163, 102.662784339, 126.062554941, 464.761165193, 122.912623705, 114.025684593, 108.739784322
161.386163887, 168.805606937, 128.260745593, 95.4509450395, 103.651233089, 26.5737906236, 109.923847527, 128.382712721, 477.319281428, 150.954421307, 333.826033358, 94.5171885906, 127.71720787, 106.766117296, 159.59450309, 239.613268729, 100.995904657, 564.910404029, 247.747180202, 255.095073156, 81.6576291784, 144.395836179, 123.669095352, 103.990759741, 123.180479537, 434.976436214, 158.796746561, 31.8270051532, 116.119569773
198.126998568, 161.902666843, 124.083803684, 87.9494143164, 108.055437482, 166.439751103, 95.4519160198, 87.6081193609, 443.97041064, 143.854978051, 358.886418473, 31.5929936784, 121.005330964, 82.993500048, 158.556121534, 160.07753165, 159.625837216, 700.855330324, 209.272829946, 987.692188684, 69.661674061, 143.06513785, 105.827271972, 99.4726172795, 125.448289412, 215.397496685, 153.770638178, 167.612340342, 112.740413496
148.233012937, 152.117509913, 92.0410482999, 87.2475673391, 189.342154822, 108.425906395, 79.406225807, 75.6790093957, 540.526758321, 203.210125705, 210.368334589, 330.934458589, 134.894927822, 94.370390995, 156.599397047, 227.81495045, 152.487157007, 550.459602595, 179.54221988, 739.492360902, 109.019670201, 124.988342283, 122.503876491, 101.010699196, 111.653332003, 193.995499945, 111.685360048, 148.672178506, 126.78849467
136.115240791, 154.231884344, 131.308119732, 92.5012772656, 224.045152724, 104.070877323, 73.2476635279, 98.6376874871, 849.143049842, 118.32062466, 109.96630561, 883.300821139, 142.614612641, 98.6266073386, 120.519699932, 258.901862318, 134.772160212, 655.349329401, 157.926285274, 453.67111147, 108.834355078, 136.355443846, 150.48274873, 103.306467554, 123.545772109, 493.482133091, 132.565591143, 180.403630136, 122.72475649
188.256415027, 125.076559898, 132.033769229, 133.886546923, 86.6778854205, 60.6456623417, 71.5661935498, 119.92953129, 739.86486061, 149.299977165, 118.765869229, 765.246635838, 135.885818783, 58.9514506517, 156.823085812, 208.615379924, 154.921015945, 929.864413347, 178.654625124, 273.575080988, 94.3028763347, 134.593255601, 155.052713366, 95.8106304187, 133.626237811, 456.064538559, 153.159149519, 177.2666929, 99.5279396421
143.801630941, 125.356967244, 100.78330323, 106.132127818, 66.1113004552, 141.673961798, 114.014388416, 122.380019891, 62.0897533026, 169.017168435, 171.125341264, 281.67950633, 131.003908659, 61.670321282, 194.643523699, 139.646960913, 139.87764779, 490.234571705, 176.570850743, 98.0832185782, 105.985735508, 131.467639533, 155.448979242, 80.4200564566, 109.166636756, 339.039745124, 151.428895738, 113.450526695, 129.615156539
170.667860709, 113.480715653, 147.587908681, 83.1187262299, 99.8011103155, 91.9608565682, 65.0547168546, 95.4462140205, 207.393206355, 138.056450972, 229.434815289, 916.111024161, 123.432259118, 83.6260958104, 127.935119952, 241.667954887, 125.047378912, 641.171128459, 198.223599839, 762.508884566, 89.5347411988, 117.761177973, 158.267049071, 111.526343208, 108.27049455, 461.719705192, 156.090058771, 87.6377415891, 117.666781119
166.044038662, 155.678052691, 120.652479743, 114.692356716, 106.567274167, 72.8241609983, 70.9651355461, 108.541936402, 598.687490326, 172.561085664, 354.068327418, 498.452835939, 162.911555707, 165.947024768, 151.369639733, 89.2472187235, 113.474024819, 409.1277642, 141.863489305, 252.242565226, 114.39351856, 119.694995999, 134.717676722, 122.081353478, 125.762465291, 216.824834987, 173.036463473, 95.3145557264, 146.435579178
148.372039138, 129.541166547, 129.284126951, 103.138096634, 103.920869141, 14.5763215373, 111.340103654, 89.3500503314, 15.273681259, 163.03731221, 122.178338879, 299.790717612, 149.781017617, 23.4328321238, 136.420044996, 199.069560149, 120.0069319, 328.249736087, 164.418276768, 662.31672831, 116.894898687, 119.34404978, 159.945150478, 93.8528934236, 109.365036209, 254.753659476, 156.604586708, 91.7572651826, 109.539246006
131.872223329, 145.461602378, 103.313584458, 95.1479824618, 143.926060211, 69.7997970397, 91.2492902436, 120.029015168, 328.474831298, 164.643310608, 238.765357965, 671.440373905, 165.031340294, 113.550175235, 159.009573854, 211.346888622, 122.364924627, 629.032907104, 172.943212072, 135.396929988, 98.1855937558, 112.228697283, 140.865529957, 96.9601573373, 117.397669445, 292.291282098, 135.661162703, 85.7159490463, 122.096956619
136.892651461, 167.289508962, 122.547001857, 92.2260042635, 133.588724257, 70.7594097392, 66.9642068782, 109.289557698, 174.930375981, 157.216172082, 389.137969931, 617.41974708, 111.483415205, 43.2158688545, 145.676701287, 158.901094479, 118.826986664, 552.312520061, 260.334398256, 977.370927783, 107.358582965, 114.983228166, 137.15259521, 107.573276447, 122.997814299, 402.997307678, 143.297130216, 92.8985879565, 97.350837274
137.195934409, 136.560405286, 134.360922859, 101.450407801, 157.845488731, 113.277118882, 67.811574775, 129.352668631, 426.905686455, 178.071062417, 141.613643966, 306.937896405, 115.15505157, 119.357208975, 140.642887063, 216.791450237, 148.211662065, 67.9072023477, 249.209739823, 526.775097414, 111.951275399, 136.608316056, 151.276356292, 115.659930079, 115.3293631, 462.344645447, 121.328869554, 105.604424277, 113.943102837
154.861198556, 163.809648333, 132.916393616, 100.943189175, 189.207274642, 82.8335525472, 84.6357689514, 129.482949113, 398.866463833, 135.456109692, 167.470165207, 24.9823966264, 125.096969263, 34.1221200026, 164.841352025, 231.377545482, 107.946225884, 284.954214633, 122.051384375, 243.459312561, 89.3346074137, 144.065548382, 126.980925942, 94.0570234587, 126.455413849, 251.21557007, 122.10122605, 140.847342821, 123.831778308
168.720769753, 125.721076875, 128.582485953, 105.430407765, 193.000252115, 99.87565326, 51.844721274, 104.82864542, 748.034363882, 161.557618959, 331.276395134, 794.967692559, 147.074436302, 50.5074821103, 138.669137271, 165.576966897, 110.749252695, 33.917389021, 321.271377489, 159.706939678, 124.039664458, 142.010091925, 146.859769152, 105.896750514, 136.053558869, 182.586292598, 137.668593827, 106.393117498, 83.9597688753
132.392391506, 118.225222984, 105.6398702, 88.7210485257, 151.893062746, 38.4187201288, 170.64765181, 103.491498612, 281.523329529, 135.598575954, 247.117922995, 555.811870924, 158.643819046, 128.744665214, 153.773048549, 163.685200209, 155.738515965, 847.667786088, 179.79866112, 357.048457421, 123.67032831, 129.920746157, 148.798516871, 94.8401540418, 116.124472173, 263.012906067, 159.928962634, 109.591388119, 95.8326489205
161.523327326, 159.383550013, 135.643721884, 115.852303545, 77.9717159535, 124.349702949, 86.6339026593, 104.353146903, 733.939758656, 182.036788471, 259.709475608, 701.156465454, 130.775566339, 93.0413910801, 140.892964795, 190.695682166, 111.303720949, 276.666122754, 151.675952807, 338.975394948, 76.36803098, 150.479138545, 148.581577306, 99.2679071278, 123.029394226, 497.273131959, 151.239904692, 124.670804396, 125.798312557
133.922241044, 136.69408785, 142.274907423, 96.09454992, 80.3855333235, 73.7179606948, 99.7637801541, 108.006422082, 179.42076988, 181.558489403, 402.834319017, 922.579888986, 104.52414855, 79.2518695801, 147.157051245, 245.919517217, 62.3049470283, 119.236153157, 260.432685079, 348.901157111, 100.529310736, 132.517093202, 155.38975485, 100.341212575, 107.10573186, 469.995602917, 150.912801184, 136.579495584, 93.3722371367
201.145733433, 139.517770458, 147.705329132, 93.1164034608, 43.9687660849, 60.6662810158, 101.913070612, 102.858972122, 755.03706898, 162.984592372, 284.623259498, 989.605920512, 115.152416093, 113.671258956, 161.748943924, 169.663937248, 172.70020482, 116.201052039, 240.03026708, 129.951045727, 110.034689305, 115.007884739, 143.05682036, 109.527883928, 125.666710928, 194.533105596, 161.04642797, 167.168145198, 129.723554813
123.346153807, 139.051386534, 122.392340066, 100.566311353, 68.4864623014, 81.1373951305, 152.053710605, 94.805810413, 358.380410315, 173.325813008, 351.818581394, 149.479927234, 106.853796236, 127.301463124, 150.065440418, 195.67914607, 111.82421982, 296.304962036, 80.1685898513, 669.924352427, 115.004918026, 133.316803355, 132.213375094, 96.9893986415, 133.029441698, 278.727207458, 119.89907806, 123.294078571, 112.550259719
134.254934632, 156.724421933, 136.545336832, 89.5414532401, 130.565191998, 52.761549735, 121.585645662, 143.999065535, 585.793839429, 163.378865328, 261.416613553, 379.003374796, 98.018813171, 110.396993864, 172.297920657, 164.042874574, 112.814328291, 994.053053605, 187.757589006, 855.72125468, 96.0421056665, 126.491537639, 159.728399185, 98.2644980449, 115.280781785, 474.583775486, 116.881684777, 93.8808416653, 102.644175184
178.499487571, 138.817757826, 94.3817251653, 107.259714035, 143.402725777, 37.25552245, 63.8273411599, 74.41540911, 452.413427896, 150.720515155, 53.726337567, 428.718520449, 152.570356427, 48.0511085297, 167.089835579, 184.622149536, 148.016016136, 898.753251005, 205.74358711, 993.667536588, 118.44389091, 143.512497943, 155.232273609, 105.842562171, 117.087968183, 255.881050007, 167.30680042, 172.14126034, 133.237670065
137.82499935, 130.085628939, 109.86614327, 110.578349374, 118.100328705, 84.7098118005, 72.2188012621, 120.634236218, 39.1363361663, 166.959929911, 361.862710456, 564.133903801, 117.467281191, 112.351956383, 129.297152389, 88.1951729754, 103.489004039, 450.806128258, 179.289464572, 956.614176967, 92.3926041513, 145.988781112, 141.279228552, 103.870813667, 123.697129911, 185.144053911, 186.713951772, 115.167646785, 110.552538024
148.639989494, 129.869296881, 105.772285165, 81.1796495531, 180.649714134, 59.3494178916, 92.1521289082, 103.021673719, 331.602387056, 138.992791601, 59.4096059021, 288.831725042, 156.243038107, 38.9551578198, 172.068764927, 194.537154497, 78.3330526505, 777.49132346, 99.2871613596, 474.63889721, 123.858832038, 130.646657375, 162.143589782, 94.4577252619, 92.5634838576, 363.561158362, 131.574346525, 124.109725911, 121.265750363
167.854914359, 172.791797177, 147.477354062, 111.08158269, 100.082162092, 91.363066332, 79.5334444018, 88.8382605537, 258.246025637, 118.593670532, 206.762307737, 101.209112173, 167.390067173, 101.405416583, 155.740786372, 167.460974004, 129.757466564, 920.976386987, 190.417225709, 406.294419498, 93.184713616, 145.276204495, 156.38077217, 104.581138474, 120.440971682, 453.943608301, 168.364205249, 90.5930334414, 90.104189229
171.208208038, 143.728670537, 132.815995778, 92.1989527408, 115.133145899, 58.2686624993, 43.1611748368, 111.29219309, 366.051169907, 158.409650988, 157.312549247, 237.850104932, 112.240433262, 77.1536940699, 139.076056399, 237.468876181, 100.10845963, 339.720447129, 212.888598211, 657.118651235, 82.7370027007, 118.21998111, 148.981419201, 100.995829261, 126.855376321, 331.605606602, 157.696290524, 66.14453064, 120.106721115
156.877100278, 116.39768491, 160.981097089, 98.4887829932, 100.725347297, 52.9900190873, 164.264490165, 96.3773489625, 509.84479492, 131.466787324, 228.881188675, 706.642732033, 150.706371074, 69.581186288, 134.531122185, 209.178150325, 68.998311824, 339.971372358, 108.895528135, 930.935332398, 109.739156529, 129.427763081, 149.536340436, 100.339293792, 126.021846855, 253.472917989, 158.75978197, 30.9946432957, 89.5531922743
140.131503588, 161.871208412, 149.824636971, 106.939237328, 145.406417193, 53.1833828852, 29.2225265797, 107.430310568, 241.613626695, 142.431928949, 61.2461149131, 474.49939408, 141.970420209, 88.4963432408, 165.861020934, 263.181044083, 94.8750759282, 320.620445668, 187.06918012, 943.470912907, 111.443583787, 124.686811026, 147.033514682, 97.9096567075, 102.48983213, 290.48440958, 120.086288037, 92.05332868, 121.300927983
170.828544232, 167.048810849, 131.677493315, 85.4671307205, 223.630706479, 74.8705059145, 137.5746814, 88.888155079, 322.688610068, 185.332019502, 264.784604247, 919.502931817, 165.42394384, 70.6810077959, 140.099460753, 201.879260786, 126.568671212, 994.308464075, 85.6458728318, 479.080702463, 123.158244115, 133.247597091, 158.212793361, 83.6903560345, 98.5462586175, 295.599443418, 146.011397186, 89.7126481159, 121.27739096
113.647344405, 120.988605788, 167.819978914, 75.7006465808, 99.1188545689, 22.3248780621, 105.063771559, 119.077721008, 159.900321525, 135.768580995, 79.7734017276, 49.4737877323, 133.95705867, 139.966831105, 145.000783806, 303.736555215, 95.9061421842, 742.206577995, 120.786609872, 942.60579293, 132.196392078, 122.751879197, 156.31643574, 98.6440635697, 128.863011418, 345.427944475, 156.408629878, 117.978934494, 123.266646219
111.736919545, 117.39434135, 149.707158081, 110.740184867, 45.5619416125, 133.360574118, 100.607706032, 111.92326564, 911.782431731, 188.839326762, 147.787100722, 659.117852677, 145.145930245, 65.2274074507, 126.944370382, 157.126701265, 121.228985391, 140.819869004, 193.130332338, 320.405979246, 78.784760654, 113.887687837, 143.759496621, 104.126597626, 118.469068834, 263.737365939, 152.527070388, 154.684951831, 121.929265662
124.259676715, 127.726838598, 126.807165452, 98.0181068798, 131.198926049, 20.7872281855, 156.152024391, 86.5152647929, 134.25834489, 142.537241412, 254.597369429, 674.464802606, 152.59518094, 34.9976749917, 162.931570392, 210.971491421, 156.794353517, 611.020607884, 184.413717959, 515.763642721, 98.4930659027, 123.314608254, 171.882761297, 100.822504872, 106.209564906, 274.896453178, 108.565349637, 143.176463841, 111.276558476
124.452021, 133.070856217, 110.202542681, 105.942561976, 70.4272702062, 74.3523636606, 77.8200661316, 100.312653784, 413.313983409, 193.434798542, 61.5169757662, 19.2541879709, 127.676628263, 47.3679672262, 152.818023619, 130.223589142, 116.624628453, 556.891081466, 173.07453002, 554.004887991, 119.505699627, 138.05081844, 129.289838972, 108.836146317, 126.479341747, 507.939007315, 179.567292222, 151.028327023, 108.119455183
140.448270353, 129.377291611, 154.364052461, 85.9911038084, 93.5855200699, 94.2653575675, 92.596230792, 80.535878885, 365.305570038, 167.4291922, 283.902340358, 955.126288461, 136.382869525, 38.1324451296, 138.396933553, 117.169820944, 123.282011167, 723.449652405, 170.686841994, 267.872282415, 109.440759169, 144.610837391, 150.994147865, 107.506979944, 114.225215507, 364.087930413, 129.634717978, 158.268482091, 121.112913049
98.8819480459, 127.222723198, 114.305424538, 82.3650682805, 175.600854854, 58.3917996473, 98.6995566145, 95.3935780302, 269.717275705, 143.820566888, 250.401012227, 323.125807408, 151.735727164, 94.4710765641, 148.148906251, 119.601408434, 104.105018977, 619.445350491, 78.9021124248, 7.24155588104, 107.502891155, 131.579051801, 135.828981633, 94.376562116, 131.972553363, 380.365768578, 157.181755464, 129.922620707, 121.211894385
143.220522255, 168.658954811, 121.995943979, 87.2830079232, 140.208111864, 125.559340593, 99.5750789828, 105.255585055, 629.787449725, 138.696599832, 44.1278351275, 353.335615732, 151.586763672, 29.172436003, 139.186164543, 211.297190773, 122.365844356, 779.693574782, 107.422391468, 930.248098372, 96.5735753885, 127.030146977, 134.644511255, 100.607225694, 114.561404657, 229.276616724, 133.06112504, 92.7344514525, 119.255551634
139.032595892, 146.589454707, 123.614582219, 89.913826504, 62.2357555048, 92.8650155369, 117.051189941, 90.5771160432, 280.733327357, 162.703968476, 437.875045263, 510.08191847, 121.602600208, 78.2418269018, 129.374363122, 131.871513123, 94.3678424377, 86.9101375061, 228.335659415, 661.230809455, 85.3117939198, 135.476872281, 148.57921771, 90.7270874109, 124.518641558, 194.553749686, 122.372176154, 142.598720276, 112.716593729
144.818520856, 166.934466305, 116.227463589, 73.2336268699, 111.975639056, 99.7594920343, 102.44289776, 118.87293619, 355.310873762, 128.013033023, 178.431003649, 219.33338773, 131.306054272, 37.7810621408, 133.557024445, 256.534767015, 75.2309430026, 944.803737645, 198.496276699, 427.698934179, 97.2576062854, 139.260681847, 149.340642382, 105.52910939, 111.639276267, 296.266286261, 137.982051784, 141.252187604, 123.790097137
152.172808473, 137.33530279, 100.535904428, 120.296553809, 76.2904298201, 72.7902925193, 102.881459485, 124.914142149, 498.235261641, 140.15527619, 88.3222701431, 767.776267053, 135.449902886, 31.666888023, 157.887443716, 271.140441894, 195.999568912, 242.335536425, 176.370496445, 204.81732529, 118.27262965, 114.83116158, 148.673188882, 103.864655919, 121.462702471, 438.739065132, 143.914706472, 124.217662474, 98.9315612592
144.66475722, 146.242415902, 126.526961077, 108.487976079, 215.519129461, 52.0404892733, 92.7865086576, 93.9565685937, 331.618368342, 145.304473873, 205.85894783, 533.005122226, 109.26538039, 103.695153041, 160.667408441, 209.148859591, 142.586676389, 375.932673663, 32.7458770714, 714.831375355, 98.9413788813, 132.922151009, 144.5667145, 90.5983508208, 128.985044885, 303.991119866, 155.355572123, 54.6867012447, 131.645160717
167.40368661, 135.450019792, 108.22306178, 96.1969291033, 141.620276815, 94.8772705172, 101.77163603, 84.7994539861, 109.902247645, 162.644009216, 202.039400142, 663.237462613, 99.8542148926, 9.48834385259, 132.168802377, 158.958712339, 78.0949240141, 793.785611283, 138.198045492, 573.846085796, 99.5735015601, 153.346200598, 134.709210992, 112.715042453, 129.576645752, 195.137123168, 140.330028417, 137.107571008, 112.523106494
161.004667911, 186.665340239, 112.596179682, 88.5558065656, 83.7292088357, 73.1060430783, 72.636988386, 89.5675046883, 15.2796265537, 175.828757154, 101.955425118, 39.361381481, 98.3107666873, 21.7540000173, 179.125501341, 198.969391156, 67.2023212994, 974.231017244, 302.41155491, 290.347895042, 86.5603798826, 142.656445008, 173.867347988, 102.960376118, 113.33918476, 335.542556548, 116.415797893, 136.48548224, 105.608269316
144.787801311, 125.360418994, 133.024264769, 83.3943032548, 212.882559743, 28.6286106347, 59.3346394682, 95.5667881296, 996.394841141, 175.008754953, 239.443491965, 478.824938631, 115.954729278, 21.0662156893, 138.285339638, 267.856094134, 132.711635269, 463.05194735, 193.872668858, 987.781641375, 99.1714501785, 148.019730853, 163.978648042, 116.626304531, 124.223644856, 322.767827949, 116.136889293, 140.903167729, 108.973650219
167.365581455, 154.330107881, 137.960780282, 85.9014095793, 69.5254478675, 67.1527457326, 94.5848782508, 101.864481748, 130.899181153, 148.584894628, 287.568914691, 707.619870997, 121.243691545, 114.622665482, 122.927755606, 152.69680925, 122.325871752, 191.095595856, 195.830122626, 432.706130311, 85.1740677102, 137.041135368, 151.449905916, 86.3631225697, 81.9762763092, 215.282225981, 124.344244288, 134.853591287, 122.816714039
173.225542955, 145.016652797, 134.191246236, 114.540317086, 209.537091939, 118.248280122, 74.7188712247, 105.525277782, 535.732761154, 176.082607666, 287.108746941, 444.681886606, 126.811969857, 77.4334728488, 161.173284325, 171.185936028, 104.591210526, 805.562080173, 190.684076817, 838.916513314, 72.0694827084, 139.648495583, 132.522819929, 99.9564052737, 131.372132839, 427.582870881, 135.015695911, 122.880130354, 134.862142484
137.719474749, 130.527773303, 142.128338155, 74.3780340324, 127.499090629, 84.1982235985, 101.67535471, 102.360299453, 901.993670927, 132.904158564, 201.967311702, 574.353199158, 156.359325788, 39.8439029178, 139.019258139, 174.975742317, 127.53230069, 965.49183049, 174.295987873, 949.693007813, 87.9605305479, 136.478852856, 134.108033388, 99.2330031259, 132.628270456, 224.895291195, 156.057650011, 165.161454901, 109.526757906
144.578009727, 166.977838416, 110.634852804, 100.072863906, 122.006399746, 4.63168430591, 73.6439411451, 90.5451430876, 253.059618839, 122.161285776, 98.2640557045, 732.24749935, 127.940675187, 25.1149005268, 144.6744925, 213.114767796, 138.590603521, 803.275996712, 130.804176934, 324.126329925, 92.8502214834, 163.046206911, 144.497651955, 99.4748712222, 140.628960704, 294.453044451, 125.102851215, 179.677048487, 130.350849685
152.263313054, 117.931695618, 156.426666201, 91.2254747079, 56.7136987451, 86.9357493601, 62.676785715, 88.9913003355, 608.902230945, 145.234984615, 272.620165581, 812.604317409, 127.599033104, 34.751184988, 135.876331168, 249.313200123, 124.278924784, 142.290881859, 201.19251129, 343.951403278, 124.356780956, 137.40525425, 155.483605626, 90.022203207, 96.8738614826, 402.469228066, 167.434305044, 144.781383569, 104.901286016
175.937146121, 134.887048919, 136.926345192, 87.5722187182, 66.5045779181, 42.2393704927, 75.1435295858, 97.8642547916, 348.421477592, 152.929737885, 14.2415522476, 221.079572977, 140.294162703, 99.0675280398, 147.985484896, 192.857933581, 133.376479808, 893.060130341, 164.658165558, 115.126002952, 104.858050302, 134.113537774, 138.31391987, 101.069083805, 125.157411382, 221.244978371, 118.735613391, 122.675224797, 123.788507558
147.006611804, 138.204865879, 124.56549141, 99.7500422064, 195.641088165, 73.9106605073, 80.6390584364, 93.9590023226, 986.184814787, 168.706580344, 185.836546138, 993.07222997, 161.131305227, 102.277195907, 133.503588915, 159.516607558, 59.7420010889, 164.132733919, 198.516981615, 593.134465229, 110.032862811, 139.910063966, 128.710733394, 87.5105392341, 126.260520117, 238.060847855, 126.290409177, 108.322573721, 106.411334898
167.983343416, 147.230685752, 138.440212658, 91.4089273277, 113.551456324, 135.517762576, 96.1676917165, 95.6495907859, 106.15926521, 161.8562075, 140.23556584, 449.629541643, 131.783872893, 45.9226664839, 178.993878859, 205.035756898, 114.44448438, 455.651659021, 154.136442831, 939.435463718, 104.252868769, 122.607361055, 150.187409276, 119.764541902, 103.925403566, 296.718251368, 177.043524026, 76.2266091109, 111.086725539
158.104861902, 151.479527903, 112.017903233, 110.990021653, 130.10758384, 68.133863751, 92.4507581421, 117.258119802, 175.351366338, 134.96351436, 485.749872879, 735.273019517, 132.354634302, 42.0307413531, 168.877971225, 165.428740679, 113.663812709, 311.176799595, 161.379835607, 411.926447785, 113.356998025, 127.162209578, 154.636579968, 95.9468961386, 122.715368151, 389.058592961, 130.020243365, 142.398665615, 107.229829128
134.388072042, 116.941899533, 104.330862592, 123.328751387, 162.836783241, 29.2222983077, 82.1457186068, 75.1972524946, 764.513228434, 176.292710574, 158.723477827, 643.848449103, 160.449544971, 72.7112237234, 143.275718155, 258.851437963, 101.972139982, 310.497621785, 227.53120888, 819.81872084, 123.159671902, 130.333397033, 146.564499368, 98.9182373024, 111.629087357, 436.175923114, 154.999869987, 88.6153705193, 86.4659014606
124.453958676, 152.861404933, 109.534007676, 96.6333671863, 176.764030009, 53.8220749106, 108.320961956, 126.07384011, 49.4994700388, 132.315417013, 254.688729779, 267.455095676, 180.992821146, 22.8302169916, 147.277847013, 205.347012138, 97.5408323308, 786.727423705, 276.402134402, 458.588038241, 100.790619657, 136.031012103, 144.381847696, 107.811464481, 116.40724813, 315.486240479, 151.376264699, 125.088986167, 116.746555305
